source,type,target,weight
fault_code:77e643bcb14a,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:77e643bcb14a,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:77e643bcb14a,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:77e643bcb14a,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:77e643bcb14a,OCCURS_AT_SITE,site:fa67b3a1ce89,1
fault_code:77e643bcb14a,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:78038cd47852,BELONGS_TO_SYSTEM,system:c763cf2eda0d,1
fault_code:78038cd47852,HAS_CATEGORY,category:6e28c678070e,1
fault_code:78038cd47852,HAS_NAME,fault_name:8cf25b5e502b,1
fault_code:78038cd47852,HAS_SOURCE,source_doc:2c08e59a9845,1
fault_code:78038cd47852,INVOLVES_COMPONENT,component:3f5ad413e2f2,1
fault_code:78038cd47852,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:78038cd47852,OCCURS_ON_MODEL,model:af8fa40b6d46,1
fault_code:780863928d83,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:780863928d83,HAS_CATEGORY,category:6e28c678070e,1
fault_code:780863928d83,HAS_NAME,fault_name:bfd15aa32654,1
fault_code:780863928d83,HAS_SOURCE,source_doc:1e74abf9ec12,1
fault_code:780863928d83,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:780863928d83,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:78328dcb4961,BELONGS_TO_SYSTEM,system:bfc8eeb8b8f4,1
fault_code:78328dcb4961,HAS_CATEGORY,category:685c2dda4aec,1
fault_code:78328dcb4961,HAS_SOURCE,source_doc:9c0fe9cfd45a,1
fault_code:78328dcb4961,INVOLVES_COMPONENT,component:38d0a8358b11,1
fault_code:78328dcb4961,INVOLVES_COMPONENT,component:6348867dd227,1
fault_code:78328dcb4961,INVOLVES_COMPONENT,component:7af89b937f67,1
fault_code:78328dcb4961,OCCURS_AT_SITE,site:0e44c2f537cc,1
fault_code:78328dcb4961,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:78328dcb4961,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:783baa3311c6,BELONGS_TO_SYSTEM,system:c763cf2eda0d,1
fault_code:783baa3311c6,HAS_CATEGORY,category:6e28c678070e,1
fault_code:783baa3311c6,HAS_NAME,fault_name:1090e38f8735,1
fault_code:783baa3311c6,HAS_SOURCE,source_doc:bcc1a9e9bc84,1
fault_code:783baa3311c6,INVOLVES_COMPONENT,component:3f5ad413e2f2,1
fault_code:783baa3311c6,MAY_BE_CAUSED_BY,cause:75ce2fcbabf9,1
fault_code:783baa3311c6,MAY_BE_CAUSED_BY,cause:865f14eb4729,1
fault_code:783baa3311c6,OCCURS_AT_SITE,site:80f2f4bc6324,1
fault_code:783baa3311c6,OCCURS_AT_SITE,site:e3ad73b7808e,1
fault_code:783baa3311c6,OCCURS_ON_MODEL,model:a61690aadc32,1
fault_code:783baa3311c6,REQUIRES_ACTION,action:8dd48561a8a1,1
fault_code:784ef0059227,BELONGS_TO_SYSTEM,system:18dc67c7dd17,1
fault_code:784ef0059227,HAS_SOURCE,source_doc:2d3e4bddb50c,1
fault_code:784ef0059227,HAS_SOURCE,source_doc:9d28ea1cdac7,1
fault_code:784ef0059227,HAS_SOURCE,source_doc:c953814a0c15,1
fault_code:784ef0059227,HAS_SOURCE,source_doc:d952259f728a,1
fault_code:784ef0059227,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:784ef0059227,INVOLVES_COMPONENT,component:fa7a63c409ef,1
fault_code:786e5989959b,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:786e5989959b,HAS_CATEGORY,category:6e28c678070e,1
fault_code:786e5989959b,HAS_SOURCE,source_doc:56372584b052,1
fault_code:786e5989959b,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:786e5989959b,INVOLVES_COMPONENT,component:6348867dd227,1
fault_code:786e5989959b,OCCURS_AT_SITE,site:0e44c2f537cc,1
fault_code:786e5989959b,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:786e5989959b,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:787d41d9c35c,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:787d41d9c35c,BELONGS_TO_SYSTEM,system:3b38804e36bc,1
fault_code:787d41d9c35c,BELONGS_TO_SYSTEM,system:3b38f224d81f,1
fault_code:787d41d9c35c,BELONGS_TO_SYSTEM,system:6b6776342e6c,1
fault_code:787d41d9c35c,BELONGS_TO_SYSTEM,system:c763cf2eda0d,1
fault_code:787d41d9c35c,HAS_CATEGORY,category:0d6ebe063c08,1
fault_code:787d41d9c35c,HAS_CATEGORY,category:c17f53f815d3,1
fault_code:787d41d9c35c,HAS_CATEGORY,category:cbb7e8b2fcf9,1
fault_code:787d41d9c35c,HAS_NAME,fault_name:6d89a5fa2fd8,1
fault_code:787d41d9c35c,HAS_NAME,fault_name:b48314af3d49,1
fault_code:787d41d9c35c,HAS_RESET_MODE,reset_mode:d56836406ea0,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:12462df170a1,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:225f423d0038,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:2ec0bc52ab74,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:92f4f0794a6c,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:cb87fbc58f56,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:e42afea673e2,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:e6c8a8f61ded,1
fault_code:787d41d9c35c,HAS_SOURCE,source_doc:e7b84aaa059b,1
fault_code:787d41d9c35c,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:787d41d9c35c,INVOLVES_COMPONENT,component:296a14e81dc2,1
fault_code:787d41d9c35c,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:787d41d9c35c,INVOLVES_COMPONENT,component:3f5ad413e2f2,1
fault_code:787d41d9c35c,INVOLVES_COMPONENT,component:7af89b937f67,1
fault_code:787d41d9c35c,MAY_BE_CAUSED_BY,cause:b48314af3d49,1
fault_code:787d41d9c35c,OCCURS_AT_SITE,site:da80e7638e6c,1
fault_code:787d41d9c35c,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:3a25a7e01df2,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:787d41d9c35c,OCCURS_ON_MODEL,model:64b487ce8fa6,1
fault_code:787d41d9c35c,REQUIRES_ACTION,action:48f9cc2d46dd,1
fault_code:787d41d9c35c,REQUIRES_ACTION,action:538a04326294,1
fault_code:787d41d9c35c,REQUIRES_ACTION,action:f5afdf7c2b3f,1
fault_code:789de634fdc6,HAS_CATEGORY,category:685c2dda4aec,1
fault_code:789de634fdc6,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:789de634fdc6,HAS_SOURCE,source_doc:05bacd2baa89,1
fault_code:789de634fdc6,HAS_SOURCE,source_doc:4c9f64dab243,1
fault_code:789de634fdc6,HAS_SOURCE,source_doc:b67392ff148a,1
fault_code:789de634fdc6,HAS_SOURCE,source_doc:da0639c979a2,1
fault_code:789de634fdc6,HAS_SOURCE,source_doc:dd3b271a15d1,1
fault_code:789de634fdc6,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:789de634fdc6,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:789de634fdc6,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:789de634fdc6,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:789de634fdc6,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:789de634fdc6,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:789de634fdc6,OCCURS_ON_MODEL,model:6b9ca16233ee,1
fault_code:789de634fdc6,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:789de634fdc6,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:78a72822ca20,HAS_CATEGORY,category:6e28c678070e,1
fault_code:78a72822ca20,HAS_NAME,fault_name:e8dc40a46493,1
fault_code:78a72822ca20,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:78a72822ca20,HAS_SOURCE,source_doc:0621da17abb5,1
fault_code:78a72822ca20,HAS_SOURCE,source_doc:684237e215d0,1
fault_code:78a72822ca20,HAS_SOURCE,source_doc:71f791cec8fc,1
fault_code:78a72822ca20,HAS_SOURCE,source_doc:ffa59bc5d164,1
fault_code:78a72822ca20,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:78a72822ca20,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:78a72822ca20,OCCURS_AT_SITE,site:3b07bbe870e5,1
fault_code:78a72822ca20,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:78a72822ca20,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:78a72822ca20,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:78a72822ca20,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:78a72822ca20,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:78a72822ca20,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:78a72822ca20,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:78a8efcbaaa1,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:78a8efcbaaa1,BELONGS_TO_SYSTEM,system:a661c9b6aef0,1
fault_code:78a8efcbaaa1,HAS_CATEGORY,category:4bf84a8cef79,1
fault_code:78a8efcbaaa1,HAS_CATEGORY,category:57da10e07a17,1
fault_code:78a8efcbaaa1,HAS_CATEGORY,category:bfc8eeb8b8f4,1
fault_code:78a8efcbaaa1,HAS_CATEGORY,category:cdf3db0e6c46,1
fault_code:78a8efcbaaa1,HAS_CATEGORY,category:e516fb420f92,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:05db4370c33a,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:13ba4c74efd6,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:687613a24647,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:76c17076c6d8,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:81831db999d0,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:b8fc058dfe13,1
fault_code:78a8efcbaaa1,HAS_NAME,fault_name:ee0157df62bc,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:084a13647dfa,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:107e607e1b18,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:119efa4a7225,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:18cf9079bfd1,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:191669724344,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:2b71e074159f,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:47652fcb14d2,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:64929b5862da,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:870d6f12bb8f,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:b2209351745c,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:e6bba9dd4942,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:f68022f45a81,1
fault_code:78a8efcbaaa1,HAS_SOURCE,source_doc:fce8302d536c,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:252fdf4cf273,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:389dfeacafdf,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:38d0a8358b11,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:816c022c4800,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:a3a976f1827a,1
fault_code:78a8efcbaaa1,INVOLVES_COMPONENT,component:fd3e6e10e326,1
fault_code:78a8efcbaaa1,MAY_BE_CAUSED_BY,cause:03e3b1d2b089,1
fault_code:78a8efcbaaa1,MAY_BE_CAUSED_BY,cause:9bfa782fc55a,1
fault_code:78a8efcbaaa1,MAY_BE_CAUSED_BY,cause:a5281152748d,1
fault_code:78a8efcbaaa1,MAY_BE_CAUSED_BY,cause:d1276055fc33,1
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:49551124d157,1
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:7d906172d17c,1
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:9a0fca2e1e51,1
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:da80e7638e6c,1
fault_code:78a8efcbaaa1,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:2a091ea696c4,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:3a25a7e01df2,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:64b487ce8fa6,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:6fd7012408d3,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:a61690aadc32,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:ac7e9669a18b,1
fault_code:78a8efcbaaa1,OCCURS_ON_MODEL,model:b9de6b3d98a7,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:03fa4010a274,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:3090882d25ef,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:32ef53742e6b,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:4ae4d431c6ca,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:9a169c40af2f,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:a7e74baa33a5,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:bb67b281c84c,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:be7115118ce3,1
fault_code:78a8efcbaaa1,REQUIRES_ACTION,action:e78596f9d6f3,1
fault_code:78d181131d86,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:78d181131d86,HAS_CATEGORY,category:685c2dda4aec,1
fault_code:78d181131d86,HAS_NAME,fault_name:9195e0699382,1
fault_code:78d181131d86,HAS_SOURCE,source_doc:cf2e09a0f796,1
fault_code:78d181131d86,INVOLVES_COMPONENT,component:78e42e38cf11,1
fault_code:78d181131d86,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:78e360a01a69,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:78e360a01a69,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:78e360a01a69,HAS_RESET_MODE,reset_mode:073dc391285b,1
fault_code:78e360a01a69,HAS_RESET_MODE,reset_mode:215a5040647d,1
fault_code:78e360a01a69,HAS_RESET_MODE,reset_mode:7fb187a9b8b9,1
fault_code:78e360a01a69,HAS_SOURCE,source_doc:4b5d85179ef7,1
fault_code:78e360a01a69,HAS_SOURCE,source_doc:af8f9a709c81,1
fault_code:78e360a01a69,INVOLVES_COMPONENT,component:023d52a774c3,1
fault_code:78e360a01a69,INVOLVES_COMPONENT,component:9f8d394ef97e,1
fault_code:78e360a01a69,MAY_BE_CAUSED_BY,cause:2c4e0e1e24d1,1
fault_code:78e360a01a69,MAY_BE_CAUSED_BY,cause:883ef53aa067,1
fault_code:78e360a01a69,OCCURS_AT_SITE,site:19c00d96772c,1
fault_code:78e360a01a69,OCCURS_AT_SITE,site:7d906172d17c,1
fault_code:78e360a01a69,OCCURS_ON_MODEL,model:0ead9a1d13ef,1
fault_code:78e360a01a69,OCCURS_ON_MODEL,model:82b8d910be5d,1
fault_code:78e360a01a69,REQUIRES_ACTION,action:15a3fec60bad,1
fault_code:78e360a01a69,REQUIRES_ACTION,action:c1164d8863a9,1
fault_code:78ff6f1a358c,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:78ff6f1a358c,HAS_CATEGORY,category:6e28c678070e,1
fault_code:78ff6f1a358c,HAS_NAME,fault_name:8fc6df5576d8,1
fault_code:78ff6f1a358c,HAS_SOURCE,source_doc:ddca42877b05,1
fault_code:78ff6f1a358c,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:78ff6f1a358c,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:7919ae519f96,HAS_CATEGORY,category:0d6ebe063c08,1
fault_code:7919ae519f96,HAS_CATEGORY,category:6e28c678070e,1
fault_code:7919ae519f96,HAS_CATEGORY,category:e516fb420f92,1
fault_code:7919ae519f96,HAS_NAME,fault_name:7c0b1f8df33a,1
fault_code:7919ae519f96,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:7919ae519f96,HAS_SOURCE,source_doc:1642caed42a4,1
fault_code:7919ae519f96,HAS_SOURCE,source_doc:27ef447be376,1
fault_code:7919ae519f96,HAS_SOURCE,source_doc:ac8cf5ec56e2,1
fault_code:7919ae519f96,OCCURS_AT_SITE,site:9a0fca2e1e51,1
fault_code:7919ae519f96,OCCURS_AT_SITE,site:e3ad73b7808e,1
fault_code:7919ae519f96,OCCURS_ON_MODEL,model:2e4324b15d27,1
fault_code:792ba9fff995,HAS_CATEGORY,category:6e28c678070e,1
fault_code:792ba9fff995,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:792ba9fff995,HAS_SOURCE,source_doc:3f3e973507f3,1
fault_code:792ba9fff995,HAS_SOURCE,source_doc:a25d59b6132a,1
fault_code:792ba9fff995,HAS_SOURCE,source_doc:e1bdc6fd45bc,1
fault_code:792ba9fff995,HAS_SOURCE,source_doc:e3f30411fa13,1
fault_code:792ba9fff995,HAS_SOURCE,source_doc:ebe5760f9724,1
fault_code:792ba9fff995,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:792ba9fff995,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:792ba9fff995,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:792ba9fff995,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:792ba9fff995,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:792ba9fff995,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:792ba9fff995,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:792ba9fff995,OCCURS_ON_MODEL,model:6b9ca16233ee,1
fault_code:792ba9fff995,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:792ba9fff995,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:79382c587694,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:79382c587694,HAS_CATEGORY,category:685c2dda4aec,1
fault_code:79382c587694,HAS_NAME,fault_name:9c66f059c016,1
fault_code:79382c587694,HAS_SOURCE,source_doc:401e86e2e95f,1
fault_code:79382c587694,INVOLVES_COMPONENT,component:23362670e490,1
fault_code:79382c587694,INVOLVES_COMPONENT,component:836b876c873e,1
fault_code:79382c587694,MAY_BE_CAUSED_BY,cause:3152a5b64154,1
fault_code:79382c587694,OCCURS_AT_SITE,site:80f2f4bc6324,1
fault_code:79382c587694,OCCURS_AT_SITE,site:e3ad73b7808e,1
fault_code:79382c587694,OCCURS_ON_MODEL,model:f3d0697c34e3,1
fault_code:79382c587694,REQUIRES_ACTION,action:292ebe295f2a,1
fault_code:79397a384cb6,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:79397a384cb6,HAS_CATEGORY,category:6e28c678070e,1
fault_code:79397a384cb6,HAS_NAME,fault_name:bfd15aa32654,1
fault_code:79397a384cb6,HAS_SOURCE,source_doc:b609d491b61e,1
fault_code:79397a384cb6,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:79397a384cb6,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:794bb3681bab,BELONGS_TO_SYSTEM,system:27fb11773747,1
fault_code:794bb3681bab,HAS_CATEGORY,category:0d6ebe063c08,1
fault_code:794bb3681bab,HAS_CATEGORY,category:e516fb420f92,1
fault_code:794bb3681bab,HAS_NAME,fault_name:7c0b1f8df33a,1
fault_code:794bb3681bab,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:794bb3681bab,HAS_SOURCE,source_doc:49827ba624dc,1
fault_code:794bb3681bab,HAS_SOURCE,source_doc:4f28fc2686e9,1
fault_code:794bb3681bab,HAS_SOURCE,source_doc:6ce2ba1b11ba,1
fault_code:794bb3681bab,HAS_SOURCE,source_doc:8918b270764a,1
fault_code:794bb3681bab,OCCURS_AT_SITE,site:e3ad73b7808e,1
fault_code:794bb3681bab,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:794bb3681bab,OCCURS_ON_MODEL,model:2e4324b15d27,1
fault_code:79816ecb0a75,BELONGS_TO_SYSTEM,system:6b6776342e6c,1
fault_code:79816ecb0a75,BELONGS_TO_SYSTEM,system:8c1bbba6e634,1
fault_code:79816ecb0a75,BELONGS_TO_SYSTEM,system:ef0bc1540cb3,1
fault_code:79816ecb0a75,HAS_CATEGORY,category:d2e90b91d3ab,1
fault_code:79816ecb0a75,HAS_RESET_MODE,reset_mode:d56836406ea0,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:5a8e68aa5b46,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:6a67f3ce7aa6,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:8b1d78acdb85,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:9fa08333ec43,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:bb699f369fde,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:bd491ec0ddfc,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:d8ddb9d1aec2,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:d92b912d780c,1
fault_code:79816ecb0a75,HAS_SOURCE,source_doc:e42afea673e2,1
fault_code:79816ecb0a75,INVOLVES_COMPONENT,component:37d132ed1701,1
fault_code:79816ecb0a75,INVOLVES_COMPONENT,component:836b876c873e,1
fault_code:79816ecb0a75,MAY_BE_CAUSED_BY,cause:26dfd9878762,1
fault_code:79816ecb0a75,OCCURS_AT_SITE,site:da80e7638e6c,1
fault_code:79816ecb0a75,OCCURS_AT_SITE,site:f4bee526071d,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:0513bafa3096,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:1742691e94e2,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:3a25a7e01df2,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:3cc8131545e8,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:45f68a6b221a,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:64b487ce8fa6,1
fault_code:79816ecb0a75,OCCURS_ON_MODEL,model:ac7e9669a18b,1
fault_code:79816ecb0a75,REQUIRES_ACTION,action:2a6e7a0191bf,1
fault_code:79816ecb0a75,REQUIRES_ACTION,action:bac3ea870bde,1
fault_code:79816ecb0a75,REQUIRES_ACTION,action:dd93a05f0c40,1
fault_code:79816ecb0a75,REQUIRES_ACTION,action:f07ed84ee191,1
fault_code:79816ecb0a75,REQUIRES_ACTION,action:f7635cb05e08,1
fault_code:798670d853e6,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:798670d853e6,HAS_CATEGORY,category:685c2dda4aec,1
fault_code:798670d853e6,HAS_NAME,fault_name:a0d0fb3fb67b,1
fault_code:798670d853e6,HAS_SOURCE,source_doc:5d35828afe48,1
fault_code:798670d853e6,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:798670d853e6,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:799594ac6600,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:799594ac6600,HAS_CATEGORY,category:cdf3db0e6c46,1
fault_code:799594ac6600,HAS_SOURCE,source_doc:b66e4a513993,1
fault_code:799594ac6600,INVOLVES_COMPONENT,component:23362670e490,1
fault_code:799594ac6600,INVOLVES_COMPONENT,component:6348867dd227,1
fault_code:799594ac6600,OCCURS_AT_SITE,site:0e44c2f537cc,1
fault_code:799594ac6600,OCCURS_AT_SITE,site:259d72a050ae,1
fault_code:799594ac6600,OCCURS_ON_MODEL,model:e24ed3d61944,1
fault_code:799610ab7820,HAS_CATEGORY,category:6e28c678070e,1
fault_code:799610ab7820,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:799610ab7820,HAS_SOURCE,source_doc:15d61ee815b9,1
fault_code:799610ab7820,HAS_SOURCE,source_doc:1a2db3568208,1
fault_code:799610ab7820,HAS_SOURCE,source_doc:5bf8d20904a2,1
fault_code:799610ab7820,HAS_SOURCE,source_doc:8caac65531ed,1
fault_code:799610ab7820,HAS_SOURCE,source_doc:ca21a86c4506,1
fault_code:799610ab7820,OCCURS_AT_SITE,site:05e13aba1cfb,1
fault_code:799610ab7820,OCCURS_AT_SITE,site:9bd25a604a37,1
fault_code:799610ab7820,OCCURS_AT_SITE,site:a4d0a9cfc31f,1
fault_code:799610ab7820,OCCURS_AT_SITE,site:f798ff6846de,1
fault_code:799610ab7820,OCCURS_ON_MODEL,model:0de2af487c4b,1
fault_code:799610ab7820,OCCURS_ON_MODEL,model:12a3d2539eba,1
fault_code:799610ab7820,OCCURS_ON_MODEL,model:6b9ca16233ee,1
fault_code:799610ab7820,OCCURS_ON_MODEL,model:c3d76bccc287,1
fault_code:799610ab7820,OCCURS_ON_MODEL,model:d54acdbebd18,1
fault_code:79aa11dcb1e7,BELONGS_TO_SYSTEM,system:4c37a1152ef3,1
fault_code:79aa11dcb1e7,HAS_CATEGORY,category:6e28c678070e,1
fault_code:79aa11dcb1e7,HAS_NAME,fault_name:0d9d3be496a3,1
fault_code:79aa11dcb1e7,HAS_SOURCE,source_doc:ef4c48145a80,1
fault_code:79aa11dcb1e7,INVOLVES_COMPONENT,component:78e42e38cf11,1
fault_code:79aa11dcb1e7,OCCURS_AT_SITE,site:6facb75be15b,1
fault_code:79aa11dcb1e7,OCCURS_ON_MODEL,model:a86af0e31918,1
fault_code:79b639714eec,HAS_CATEGORY,category:6e28c678070e,1
fault_code:79b639714eec,HAS_NAME,fault_name:1ad502ff43ee,1
fault_code:79b639714eec,HAS_NAME,fault_name:35b2979e45de,1
fault_code:79b639714eec,HAS_RESET_MODE,reset_mode:c327af0affc8,1
fault_code:79b639714eec,HAS_SOURCE,source_doc:145b925ade24,1
fault_code:79b639714eec,HAS_SOURCE,source_doc:285d9e42b3e2,1
fault_code:79b639714eec,HAS_SOURCE,source_doc:90a20d3de6c5,1
fault_code:79b639714eec,HAS_SOURCE,source_doc:ba7846520b59,1
fault_code:79b639714eec,HAS_SOURCE,source_doc:dbbeca110a03,1
fault_code:79b639714eec,INVOLVES_COMPONENT,component:37d132ed1701,1
